StyleGAN3-D,StyleGAN2-ADA-D,target
0.48958033695052694,0.8664336822783061,0
0.7157243521619012,0.8351839568550694,0
0.8020131437827025,0.9573425483198889,0
0.38233999335783203,0.9287625928139369,0
0.4436696103002034,0.9355652764594459,0
0.24798831549327915,0.6036499177131452,0
0.4555253100163022,0.911617452888075,0
0.10515553662435194,0.5169079928750256,0
0.5837034006343639,0.9433322443730168,0
0.4112453509802324,0.7345406084977999,0
0.3397403717697159,0.8637431022968352,0
0.8753326309148847,0.8491250132237333,0
0.4347587761866305,0.6386632623584649,0
0.5817728022468552,0.8337692197940405,0
0.4020506125157334,0.6931414695306375,0
0.3376070661350266,0.538316749337301,0
0.36493580900577566,0.94952495770548,0
0.6717591806787858,0.920722405339673,0
0.26799010954538155,0.8373202683757702,0
0.6470427569371864,0.9403708268986951,0
0.6831132439902206,0.8796666398047644,0
0.7247536359690444,0.9576421620861899,0
0.3892207348725436,0.5342483573014127,0
0.3180463098466205,0.822209101789879,0
0.8020859725297685,0.9843409897355677,0
0.4979081126913742,0.9769280732266249,0
0.7255406912658251,0.8926906950448842,0
0.28973859668552715,0.5517987080336044,0
0.4725668085696838,0.9469176157620998,0
0.27295171070572616,0.4919405557087126,0
0.40851401584692165,0.7826034649743654,0
0.31214327360029276,0.897801241969431,0
0.3728192764093884,0.8002161681128049,0
0.7263960065294203,0.9659452252921232,0
0.17160719793807486,0.8428504204518437,0
0.44710547548762053,0.43185496522964656,0
0.43819333880034617,0.8203843355568816,0
0.09884394287453346,0.2744114311548772,0
0.7387593625952646,0.896236851333289,0
0.7073201225526353,0.9083320538155488,0
0.44455551141378863,0.9179859168354432,0
0.5209955273848403,0.8260813662301547,0
0.7332215255281673,0.9719433760044566,0
0.42241425139944827,0.9032612329166794,0
0.35601743280681397,0.7821947955122962,0
0.5462205716142625,0.8020963803956017,0
0.7476890055169662,0.9365258727863567,0
0.6044217106528001,0.9340192103043157,0
0.29238535231284485,0.8778489225951137,0
0.15819810071268395,0.44595135209347875,0
0.30669541810316614,0.6554640244006696,0
0.43969699289850356,0.7932832343210684,0
0.7390930975126122,0.8466064137507987,0
0.30729100938437537,0.8221912566916862,0
0.06282806930402522,0.10357200400510103,0
0.343966224963914,0.753157264860631,0
0.37690107041111387,0.7207686920938595,0
0.6232202001276002,0.9013362116594225,0
0.4853129778084893,0.7629874801616221,0
0.625253869813373,0.8576813147802039,0
0.27205626782817743,0.7558236521336367,0
0.49516053709767954,0.9653162187693461,0
0.5359721035723244,0.8740199380908154,0
0.6479489496793256,0.8710041571063373,0
0.49965520208579095,0.7710241194438866,0
0.42276973607981344,0.7013149546753054,0
0.276504229220086,0.6067661543225232,0
0.42861591030204893,0.9106778493422236,0
0.6913424722080407,0.9123848866187441,0
0.19761414353928042,0.6211388958514495,0
0.5018895029481946,0.875246955982618,0
0.05774793097188958,0.2950619376645709,0
0.3950257884160331,0.49445075231200925,0
0.6859297192854003,0.8210157004024787,0
0.19407815329711803,0.5526663954514556,0
0.23641055825423624,0.6326721665577733,0
0.7964200252985022,0.9649971751369721,0
0.8041040677182593,0.8935762674984156,0
0.8615080307896583,0.951544829449786,0
0.3802884730016987,0.868054724495373,0
0.28175685783042764,0.6787282930533445,0
0.2815687741203101,0.9023843823742904,0
0.17720762921437758,0.5712972619610148,0
0.7158992687133725,0.8775216119923309,0
0.32998920267265613,0.9536558727872287,0
0.6003382582245288,0.9557952973315953,0
0.23441811279567107,0.5768371334957089,0
0.2634038162771787,0.40608634439830765,0
0.5504614247026286,0.9319720512997451,0
0.6314045702275,0.752866290786197,0
0.6974372972464328,0.9030333294160487,0
0.494623912934244,0.9391482317418508,0
0.45957235346016806,0.9627249012987246,0
0.637555571258377,0.915306688714639,0
0.4141393858640935,0.6425438266590061,0
0.4086985508578801,0.9441793343765167,0
0.5973472945082267,0.8666284670605164,0
0.6698385068854273,0.8570798181304567,0
0.506583384669312,0.729532350539182,0
0.47055275128904583,0.9036398986131792,0
0.6914049949100142,0.9601903340596529,0
0.23086514608330344,0.7593937268531301,0
0.7423164286675624,0.9410954917819849,0
0.8460295419896245,0.9882529143297551,0
0.5620191510087315,0.9114158516992142,0
0.7631955765572617,0.8473442045071705,0
0.3004479759074075,0.8776633991995352,0
0.7133718361137301,0.9426446092468831,0
0.7105391504249701,0.921107888318421,0
0.3208202488336673,0.7280451892451179,0
0.6155201606662758,0.9076462977545579,0
0.4339608644998099,0.8784255313950495,0
0.9099275453661279,0.9038817746011595,0
0.8278648839363294,0.9304116668313168,0
0.12653299421360564,0.2774256276886805,0
0.780880050567643,0.9265591916922999,0
0.6111113512154357,0.880479828180676,0
0.5404915684396007,0.8029761098798588,0
0.46157677188715773,0.859170743921819,0
0.41777643843645024,0.7246439464709816,0
0.2988913470160666,0.5866131184147454,0
0.4164831305700621,0.8357644196637485,0
0.5516069168641999,0.7434970211895418,0
0.3825726121498281,0.8733958157171867,0
0.7259541612265296,0.9449858996701933,0
0.514288989042412,0.962632971559282,0
0.7297293002056593,0.9496045199460921,0
0.30299927616308925,0.8481076490408189,0
0.7041509623766105,0.7619855836501519,0
0.13249337005091358,0.4293182193539564,0
0.5525289061075983,0.873003750469523,0
0.22195809665093374,0.7184092810874861,0
0.6778247127783813,0.8672471772887672,0
0.6292730657650962,0.9655753807378562,0
0.4307522762380761,0.6354001604484447,0
0.6079728959722759,0.9493775776846728,0
0.7698537237880316,0.9661342617972263,0
0.5813775250463493,0.806758413311893,0
0.48168595246058454,0.9553330596626768,0
0.743283305881435,0.8902733830205978,0
0.6363305060594586,0.9043119223060375,0
0.4013867723421203,0.8485156856507903,0
0.6100371125110013,0.9218189563011405,0
0.5250062606409838,0.8694392336175898,0
0.853042123666099,0.9483175393811768,0
0.4757208441515056,0.5355240923799401,0
0.27844748635669814,0.6034906420003149,0
0.775822580771517,0.8835825517447546,0
0.17439476162075268,0.4192028449320325,0
0.5024742729157057,0.7906372505741909,0
0.20554981822690446,0.23300040780067308,0
0.3979609598604553,0.7557106394462889,0
0.6951216679052603,0.9629038851062904,0
0.2519157558771883,0.8850652909207907,0
0.6644599851867709,0.685203692291881,0
0.4812784885459574,0.8445267165500251,0
0.42151454091239066,0.8157235916157195,0
0.40176606545848076,0.6681245718059599,0
0.49051748678422397,0.565123981904975,0
0.6566842732854579,0.9670806305214682,0
0.5431005758998577,0.8506899738817726,0
0.6143918157454038,0.7711771293751039,0
0.556565033977697,0.9357856871751118,0
0.7063869232914747,0.9532062740107041,0
0.5368556503384719,0.7913161917728392,0
0.6397718436373574,0.9620102168288854,0
0.21977091493367412,0.7544058004688022,0
0.6610387904586941,0.8759724977436008,0
0.14012824743122484,0.5681765353928107,0
0.4510935894765368,0.9577340584423855,0
0.4905339913427932,0.8969649295597433,0
0.7042705983814553,0.8529509404788674,0
0.8127698130955188,0.9362056667810678,0
0.36741577038945095,0.8454289640712146,0
0.23966166840729375,0.5984671965731678,0
0.6999071881883485,0.8801876731760915,0
0.403385278536088,0.7774817737224143,0
0.7574379880063422,0.9124134707116432,0
0.2698553443141597,0.6365828867883361,0
0.483243052729143,0.8600453209066503,0
0.6348921086392949,0.8972367800927527,0
0.2544180088692243,0.5239195044282369,0
0.6653696715898705,0.8485732903138098,0
0.5073052661343427,0.9111629769680144,0
0.42151605244897333,0.8902949945722574,0
0.4607460978542079,0.9225897691938685,0
0.6952407480723147,0.9440728821975773,0
0.37347817747846207,0.7386367184231069,0
0.6261498922726464,0.8934003780140805,0
0.7000651065138559,0.8590979163758925,0
0.42157122454057855,0.6699222853843246,0
0.7104118110069254,0.9881791397800889,0
0.6565294254971974,0.9365760261277282,0
0.6562202217072609,0.7866276667126719,0
0.5290737976846404,0.8369634949242307,0
0.2605768429097274,0.8775681386905849,0
0.6875038360375156,0.9637876751799733,0
0.42950824896185463,0.8770459439395744,0
0.5099530630496553,0.9766108616108141,0
0.8001863978226754,0.941826370157654,0
0.4024090121439994,0.5092839804861434,0
0.2444852361642003,0.45342027126293244,0
0.6557047133746328,0.8472577709957375,0
0.6910552559750628,0.9516539374382601,0
0.575398787170071,0.8655759217260725,0
0.05897839320115465,0.6843440262484893,0
0.15755668724789484,0.6486257567394144,0
0.18013025388484147,0.6919805961440982,0
0.6975957022602652,0.8917747173905256,0
0.7124027075388802,0.9584808843852298,0
0.47519342483999016,0.953276071462138,0
0.611140814629789,0.9113318122235268,0
0.6025821752920552,0.8515530367352666,0
0.06075524986321747,0.19198060280783358,0
0.5254787017127609,0.9022088369818,0
0.6176548829644286,0.7410451922192075,0
0.1989420778611027,0.668740061800163,0
0.562605499913769,0.8190123692368704,0
0.5422108242209484,0.8014869595242629,0
0.4128438630029459,0.8069272544094673,0
0.47669144824078197,0.6780240650811213,0
0.3057955970306449,0.8532523540098768,0
0.44255763563162176,0.8508972338581604,0
0.7286793360906016,0.9338693002074859,0
0.6183784132036942,0.9055809637526944,0
0.17967518558634385,0.39213843006192184,0
0.6795881755859026,0.9657537516682939,0
0.49577319260421565,0.7581402121342005,0
0.33646452342605915,0.9420263262235753,0
0.4700414258324141,0.8766618331168328,0
0.43601506544929125,0.9122893164658462,0
0.18377347791636445,0.7753411642682373,0
0.4944413955374021,0.7843523162838613,0
0.7857060638364541,0.9715181984515663,0
0.4306760734844737,0.8536421636263812,0
0.8538612030349908,0.9428030054521326,0
0.23237720701195996,0.7694574167904781,0
0.9104693013684524,0.9765901797592591,0
0.3578798553546989,0.8766494585603625,0
0.3880870242343044,0.8177084608949506,0
0.6510443858037055,0.5461711970355669,0
0.6919634958395355,0.8085779075162068,0
0.5723152396900195,0.8256433046319945,0
0.4948570604997638,0.9328136680999456,0
0.5539382513449774,0.699152992908809,0
0.3089231111518168,0.7881200094568133,0
0.52467199033691,0.9331636036684821,0
0.6576709018654537,0.8857068213113689,0
0.5114102666624316,0.8442954852556575,0
0.5848235300116342,0.8592903043773599,0
0.40837869887545064,0.7144398035091598,0
0.30068184374848744,0.8739250851339782,0
0.46135843323138054,0.8257064478871182,0
0.8430487003665308,0.8955154715299027,0
0.3415474722098155,0.7179688151746482,0
0.3980084865248841,0.8131518094095386,0
0.6124951093910076,0.9312514459416859,0
0.643464449157396,0.9786695742553764,0
0.5291847909617863,0.6578333920933715,0
0.14841176482272403,0.001465973208939033,0
0.252132834524077,0.43147313419247624,0
0.1923124608300215,0.30092406589391735,0
0.4274075541429119,0.8051353562848959,0
0.0992125880412219,0.5454295536574915,0
0.194405819563519,0.949075741325665,0
0.37387781805452125,0.9198376934910277,0
0.4493279041230644,0.7626085490850836,0
0.6855682968244892,0.8338138909676485,0
0.7710310645216211,0.8643644940122099,0
0.43828769143134805,0.8617607236503929,0
0.17623796400061303,0.8522060357719712,0
0.6547350655249322,0.8723249916222525,0
0.5620593516057413,0.8634864331968602,0
0.6179799031205937,0.9261151175764903,0
0.5900164836955114,0.5285286208544515,0
0.2568119234053629,0.8895187479119213,0
0.6350554329792408,0.9097194557405779,0
0.5893370139335721,0.9181083243920879,0
0.6801362816014983,0.8864534573594957,0
0.6540864337409432,0.8393215796541865,0
0.7691639368730357,0.8376377655015723,0
0.4927221163752955,0.6866008180838626,0
0.23375251644028533,0.5832008792971805,0
0.4329623981056376,0.8909545798447244,0
0.49179149414993073,0.8555103490344961,0
0.7318129858712545,0.9430179514825153,0
0.833333569305538,0.9214047501198008,0
0.7316502564485446,0.827397419443881,0
0.47084012807007763,0.8631460154908566,0
0.43279646405939787,0.7614988735128619,0
0.25146644257864237,0.8341925483839112,0
0.7274957917426518,0.6565026510050808,0
0.5569054660140517,0.8722616743112992,0
0.6269200357661008,0.9520857358192973,0
0.7324618764310826,0.915382952440707,0
0.4558084829894221,0.917377014912909,0
0.5087509010264685,0.9457482649972805,0
0.8313535113389815,0.963990989405508,0
0.4544641048741424,0.7722225333098395,0
0.24800974713882404,0.4619162777512563,0
0.169438894442463,0.8889888563716901,0
0.17498055016632014,0.6834969197686362,0
0.430361768217718,0.6193104885321993,0
0.29579246899108047,0.6491791529413323,0
0.8034946092095251,0.9616542342401175,0
0.5376819522333108,0.8470300511547395,0
0.6087835203599559,0.8376272594941836,0
0.597081843427128,0.9005340787033593,0
0.529788119485095,0.928330747986187,0
0.5893421205334018,0.8974359498480865,0
0.6611520617761342,0.9146137055117123,0
0.23585468210575683,0.649307504456449,0
0.22276572596512234,0.8829753211892457,0
0.12080073027035261,0.8033819535183807,0
0.29072872956990764,0.7485308198666111,0
0.4472653491636561,0.8456356040444629,0
0.339063092025633,0.9447542538963083,0
0.606905319473856,0.8378791228978437,0
0.4484784432537146,0.70034757861281,0
0.7359971155313048,0.824453265453477,0
0.8236658946298638,0.953434172332434,0
0.7184938472214324,0.9523659978143486,0
0.24600754574094064,0.6244832695797881,0
0.4235345561784165,0.8849397945029259,0
0.8698138289773008,0.9761307705042411,0
0.2531637344286585,0.48840785664296116,0
0.311533660743651,0.7101274397377992,0
0.3694156968604749,0.9652443369490711,0
0.7086177288578395,0.7689515342069233,0
0.6934613361194869,0.8357869338234212,0
0.34006668372767923,0.46591434512606517,0
0.5121652163448172,0.9437665519419703,0
0.3567106840651966,0.6954988001029735,0
0.434631816294692,0.6510161380868187,0
0.6407068096430106,0.6714544331322556,0
0.7625479867435404,0.9601865426639681,0
0.4706666185984453,0.6674284947409652,0
0.6261568685589564,0.6334908243339854,0
0.7409372947112884,0.7518955741664461,0
0.5950372653441799,0.8460428650791614,0
0.20632544380382323,0.835792954631845,0
0.5762715324812759,0.8533298355891769,0
0.5149421443188437,0.465337370337908,0
0.41771798288478873,0.8470765068353763,0
0.8136960842781372,0.9200223012261063,0
0.43630049035593116,0.74739028149704,0
0.3440605424740094,0.9335477079949697,0
0.3391537142510672,0.8172301880542596,0
0.6232290736586279,0.5548849016551942,0
0.7667128023059633,0.727151516129965,0
0.20143454028978747,0.9375681270863734,0
0.6757196345634178,0.9212253440514085,0
0.5771372854004385,0.9567405120008428,0
0.3075773674250138,0.7096144084920024,0
0.705762488716757,0.8714778786320119,0
0.40510978959944965,0.7577803240896128,0
0.5220309658075389,0.6602216554736762,0
0.4170423458108173,0.828957908756713,0
0.5928557915071426,0.8960167871454491,0
0.5170769852493091,0.8941045698710237,0
0.36445596794863944,0.847409265370419,0
0.8853310065837574,0.9058864695747942,0
0.26324827842856907,0.833656375684786,0
0.4913561463175407,0.5665510095995981,0
0.14338106808418308,0.6256173354362266,0
0.33239498357375635,0.40921060732361636,0
0.5184898811634345,0.8701717809156176,0
0.4652123594421975,0.9144306106829267,0
0.22950898818585416,0.41623907182307696,0
0.3845738443154244,0.7959665238449687,0
0.23004989239222196,0.5985842978203257,0
0.7027796331448121,0.9434916519638404,0
0.3858081598176302,0.42733634159737494,0
0.7618788065377256,0.8754850136884322,0
0.7906037819275376,0.9676744145393262,0
0.1674556946382826,0.6579558458101459,0
0.7627697665556681,0.929507435949828,0
0.20648900088300845,0.31244443167590347,0
0.46141845266875803,0.9318700396952736,0
0.7035491045952725,0.8504288666540101,0
0.6586768594282262,0.8019228368894934,0
0.6690267113724164,0.7365250319651465,0
0.5614346247713207,0.6536669267207329,0
0.40215642469551555,0.635529397466763,0
0.7118936342181755,0.9200380886300751,0
0.6341993971970686,0.7876905099837993,0
0.45443307215425977,0.8455935221222114,0
0.42212136633643754,0.7732239321794059,0
0.13076043889100336,0.1720013607497374,0
0.47530202592067455,0.8306302460135888,0
0.46011060530909476,0.6205933932209415,0
0.3810366175856903,0.8019149595979085,0
0.3340680263365853,0.6161941364833234,0
0.3119620356701536,0.8823786087909634,0
0.29328857316548756,0.9228203448586954,0
0.08302861242800694,0.775307108265579,0
0.0072182164745542695,0.3987283901797183,0
0.594149535241197,0.9569594780583743,0
0.34880334397244095,0.8832340439238523,0
0.8879825313040177,0.9803313244881177,0
0.3422488815706165,0.7414540036668045,0
0.4923648660145589,0.9040278311251565,0
0.17508386461056424,0.8284053760547,0
0.7558997221233417,0.9341888594888184,0
0.7483675630116753,0.9289683945987713,0
0.7292005892077413,0.9523033998414059,0
0.4726857199803677,0.8848732612529154,0
0.05115873099551201,0.34321709951508406,0
0.4584333297777061,0.82174593018097,0
0.7703294544335907,0.9101347347384392,0
0.5762850098177458,0.9524259683115005,0
0.4517716307399448,0.8931252316159011,0
0.06453196467801504,0.16981249327268513,0
0.8770938597055079,0.9877191844290788,0
0.22641460462146246,0.7664640923128846,0
0.7485560405238905,0.8548037239819901,0
0.5190265797336004,0.9433722504806766,0
0.7303494708776767,0.8553590355427986,0
0.7662515830894235,0.8418231392477017,0
0.47552330821219235,0.8162019158809235,0
0.60891544825061,0.9210440377989211,0
0.4819150667812709,0.9546753336359558,0
0.6551236883873872,0.8762764848151273,0
0.19859840518177052,0.581554754234677,0
0.3296561915975789,0.730104864798604,0
0.7961390063033117,0.9148336042739237,0
0.6880627322866147,0.8148125536652939,0
0.4964715083086861,0.7110267935970638,0
0.5743115516988133,0.8562328979256247,0
0.43687545511598047,0.8724147160497717,0
0.5086079525722402,0.8753805993178914,0
0.6574662806484838,0.8195920857320167,0
0.6307554858840306,0.9140963837848585,0
0.47825104843405497,0.963650461215663,0
0.3856609989092144,0.9230828666698343,0
0.8745981815253051,0.880075590763132,0
0.5698384647295691,0.7833477734362974,0
0.6270478938178021,0.8241758001118388,0
0.5325288673379213,0.2794589307456631,0
0.5074792736519941,0.8824255165453205,0
0.5805741173716156,0.5881973012329998,0
0.3715046735802124,0.7496292735037701,0
0.8098154967914986,0.9614119396086228,0
0.12636057743055967,0.3790538191044244,0
0.24477671442559365,0.5715463470997479,0
0.18872570389746463,0.857809898661061,0
0.7543601220570575,0.8465828811613383,0
0.6739373416982444,0.9712430544403128,0
0.4043102857570344,0.668053093728495,0
0.5164720539707317,0.9298032410977107,0
0.6887065771413101,0.8406559385491372,0
0.7341992362280977,0.9178314144412261,0
0.6831481831712738,0.8671110809317009,0
0.02207566868255411,0.4343280437902808,0
0.2594186354937874,0.8018332945462956,0
0.4526331380194394,0.8097101618522978,0
0.6362474936274725,0.9720776190621813,0
0.614392917198836,0.7121607984271513,0
0.45178713143508314,0.8473473501525312,0
0.7939906584347172,0.9739457830681013,0
0.6844536648797177,0.9833675682752547,0
0.6793985516744854,0.8744628248741066,0
0.5250120278268249,0.770459263297728,0
0.6158250813895934,0.897350595632739,0
0.6476500955266955,0.8674738518521461,0
0.7883357143292153,0.9362954872617352,0
0.5232697441062466,0.9356295207107608,0
0.6599548789458634,0.8704521838029964,0
0.6821511686763928,0.8794682339170987,0
0.596299354472326,0.5689241982683545,0
0.45297015245685057,0.7618823100759592,0
0.6366784132775115,0.9636906267131924,0
0.07934127748655247,0.6422990110440338,0
0.48077507842484984,0.8946701981373189,0
0.781083956988936,0.9044789013997943,0
0.3960220162476902,0.7025221476014767,0
0.5320864590088754,0.8524212743425502,0
0.6886910636732386,0.8885130105939326,0
0.4490883474878875,0.8789790998585124,0
0.6986569921685936,0.9299563971586449,0
0.7436885336147991,0.9430191813687564,0
0.6791200575431043,0.8578894440914431,0
0.4847385471442957,0.8493487047333333,0
0.03352858058858293,0.6345040232839355,0
0.5387178484938213,0.8469843255002729,0
0.19926835498844045,0.7635785095467886,0
0.8549295594801457,0.8737953644476618,0
0.5509563934852296,0.7490614452787329,0
0.2177007519309606,0.9313269951889944,0
0.537564751426311,0.5710206919370696,0
0.2977484278519138,0.8805244811754004,0
0.1454966767477217,0.03966762919025331,0
0.7877260733938938,0.8471788908815386,0
0.6899592089567358,0.8093228160789436,0
0.36824032343647906,0.7854515275095033,0
0.1715086252244961,0.7431871665042825,0
0.7515712419190869,0.8779194663017632,0
0.15386982836838564,0.6951931342964224,0
0.4325580370939648,0.8625569043464852,0
0.4707155343667419,0.6734031946301893,0
0.5538009845932362,0.7413190600731252,0
0.45558725257731486,0.43144599733618566,0
0.6223679851684593,0.7608711328897223,0
0.5417436807620634,0.7744811689641004,0
0.5337987351506375,0.7024649443503228,0
0.8258858272096552,0.8697668992987093,0
0.406865241142745,0.7243576558613106,0
0.08720769321432696,0.6591048732161893,0
0.5145274478578773,0.8982909191756339,0
0.46583754630141455,0.9117769932289317,0
0.7551627664846557,0.9230743345589505,0
0.7037146419859146,0.8112704631667025,0
0.767612373308602,0.6460715590584408,0
0.45621376242783374,0.8029860675389608,0
0.31764594056745205,0.8655661565895969,0
0.4674963278250465,0.40496037915763317,0
0.8439317211869425,0.9649912797060113,0
0.6671086411534116,0.9109557216645026,0
0.7095857163411222,0.9603681034740279,0
0.6068942278540105,0.9194375052994259,0
0.6970668820055493,0.9136873729851328,0
0.31703099875356977,0.9387199194110192,0
0.06892633362267155,0.7702654166694086,0
0.4798055980693263,0.7845633935799212,0
0.6502637038333369,0.7218133593643621,0
0.6838560686107716,0.9457035241490444,0
0.09269638054582989,0.5701565928942949,0
